text,sentiment
no fair,0
had one of the female server tell her look big in those pant she will worry all night long laughing out loud,0
another day i have not got time to play plus it ha it is raining and philly and also have a headache with going back to sucking mode,0
son of why could not they put them on the release we already bought,0
hey thanks for following how is it going,0
missing my baby duck,0
right the whole twitter silence experiment the last four day have been murder with the inability to mouth off,0
i hate working especially when the weather is good,0
on the set of chuck bass new york palace hotel too bad they were not filming today,0
i lost mx way,0
oh no please do not do that to yourself again,0
juansimon god I am bored wish we could have done something night,0
july too long,0
he steal my stuff buries them under fence embarrassing when it ha it is the man returning them not much i can do about frog,0
still sick at home,0
you can have the sun too it all suck especially for my pale hitman skin i can not stop seeing and i blame you,0
is working hard or maybe that ha that is hardly working,0
josh i hate it my school will start in monday too and my class will start and end at I shall I will never had a chance,0
everyone vote for miley cyrus for the mtv movie award because i can not that doe t work at me I am frustrated,0
sleeping in wa interrupted by jack hammer at am universe say get up but i wa up until am because i though I had I would be sleeping in,0
getting bored sitting at the hotel room the entire day,0
that break my heart,0
i wa not trying to call you out i just remember my dad always had my late he never got in trouble i did,0
still can not figure this twitter thing out i can not my background pic to stick and i can not seem to change my profile pic,0
ww yoyoutyoube com watch v cyjvgnp va sowwyy you girl make me twisted all time,0
laughing out loud exam i did not go to cast or other school i finished form and that ha that is it soo disappointed in myself,0
summit i had the pass but i am still at work,0
spent too much today tube journey always take soo long brace on thursday,0
i do not think will want to come back guy read your dm,0
www i had one yesterday they suck,0
my baby ha his first busted lip,0
they raised the price at work which mean people are tipping le yay,0
I am really getting sick gh nursing home laying in bed might go run later watch some more movie with austin sara sami left,0
working on some product buzz product review for the blog have a pain in the back of my neck,0
tomorrow will be my last day in work how sad bye ange,0
what software do you use to design site I am a c student and currently i hard code everything it ha it is not the fastest way,0
oh no fair that ha that is in hour,0
just lost internet and i wa in a raid for o,0
is sad yo hear about ashleycat,0
I am sick tomorrow will be a disaster if i do not get better,0
broke up with girlfriend feeling very lonely and heartbroken sad time guy n,0
i do not know what that mean sorry,0
hate when my parked car get hit,0
can not stop coaching,0
www thats well sad x,0
i do not know what to do time is going by so fast,0
umm soo yeh it really hard to concentrate rite now wen i have this weird lupus feeling going throw my body,0
i watched way too much beverly hill today and i am not proud of that fact tv fail,0
the time is not my friend today,0
wal mart orientation it s work but seriously this suck,0
ga how am i supposed to study when all i do is sleeve and get even more tired,0
hey you all suck it anybody on there s im so bored common answer me,0
